Comparing the following files: 
kelly_front_s3_v2/,  hadleigh_front_s3_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s3_v2_vs_hadleigh_front_s3_v2,  average
(23, 246),     0.04467,       0.04467
(22, 27),     0.04469,       0.04469
(63, 287),     0.04482,       0.04482
(463, 467),     0.04498,       0.04498
(155, 156),     0.04504,       0.04504
(286, 327),     0.04518,       0.04518
(65, 158),     0.04535,       0.04535
(258, 382),     0.04536,       0.04536
(23, 387),     0.0454,       0.0454
(26, 247),     0.04552,       0.04552
(260, 384),     0.04555,       0.04555
(29, 373),     0.04557,       0.04557
(53, 249),     0.04559,       0.04559
(29, 259),     0.04566,       0.04566
(24, 255),     0.04568,       0.04568
(33, 285),     0.04579,       0.04579
(255, 388),     0.04589,       0.04589
(110, 159),     0.0459,       0.0459
(112, 285),     0.04604,       0.04604
(282, 383),     0.04616,       0.04616
(112, 306),     0.04619,       0.04619
(193, 384),     0.0462,       0.0462
(157, 163),     0.04626,       0.04626
(258, 398),     0.0465,       0.0465
(61, 467),     0.04658,       0.04658
(76, 386),     0.04668,       0.04668
(25, 29),     0.04669,       0.04669
(159, 163),     0.0467,       0.0467
(133, 190),     0.04682,       0.04682
(246, 417),     0.04687,       0.04687
(282, 308),     0.04715,       0.04715
(259, 285),     0.04746,       0.04746
(66, 156),     0.04767,       0.04767
(107, 276),     0.04781,       0.04781
(254, 258),     0.04791,       0.04791
(61, 63),     0.04792,       0.04792
(61, 390),     0.04795,       0.04795
(53, 387),     0.0481,       0.0481
(296, 374),     0.04813,       0.04813
(286, 387),     0.04814,       0.04814
(65, 161),     0.04817,       0.04817
(35, 65),     0.04822,       0.04822
(7, 23),     0.04836,       0.04836
(56, 105),     0.0484,       0.0484
(159, 295),     0.04852,       0.04852
(63, 76),     0.04861,       0.04861
(190, 390),     0.04874,       0.04874
(28, 339),     0.04881,       0.04881
(57, 159),     0.04905,       0.04905
(253, 296),     0.04907,       0.04907
(105, 386),     0.04908,       0.04908
(265, 362),     0.04913,       0.04913
(287, 398),     0.04923,       0.04923
(53, 246),     0.04928,       0.04928
(22, 130),     0.04934,       0.04934
(130, 249),     0.04939,       0.04939
(78, 390),     0.04942,       0.04942
(62, 386),     0.04943,       0.04943
(159, 467),     0.04958,       0.04958
(66, 158),     0.04991,       0.04991
(25, 161),     0.04998,       0.04998
(155, 292),     0.05011,       0.05011
(296, 306),     0.05011,       0.05011
(24, 27),     0.05017,       0.05017
(33, 260),     0.05025,       0.05025
(26, 336),     0.05035,       0.05035
(66, 414),     0.05036,       0.05036
(78, 386),     0.05061,       0.05061
(287, 417),     0.05061,       0.05061
(157, 388),     0.05067,       0.05067
(98, 381),     0.05074,       0.05074
(381, 384),     0.05084,       0.05084
(300, 386),     0.05099,       0.05099
(7, 467),     0.05106,       0.05106
(33, 160),     0.05118,       0.05118
(35, 46),     0.05129,       0.05129
(52, 386),     0.05131,       0.05131
(254, 334),     0.05139,       0.05139
(190, 296),     0.05165,       0.05165
(35, 66),     0.05167,       0.05167
(35, 70),     0.05202,       0.05202
(26, 30),     0.05225,       0.05225
(159, 193),     0.05231,       0.05231
(259, 466),     0.05251,       0.05251
(61, 386),     0.05264,       0.05264
(295, 381),     0.05267,       0.05267
(153, 155),     0.05277,       0.05277
(161, 386),     0.05296,       0.05296
(243, 390),     0.053,       0.053
(282, 398),     0.05313,       0.05313
(287, 362),     0.05315,       0.05315
(193, 414),     0.05328,       0.05328
(386, 467),     0.05347,       0.05347
(110, 387),     0.05362,       0.05362
(130, 156),     0.05363,       0.05363
(124, 156),     0.05377,       0.05377
(130, 144),     0.05378,       0.05378
(190, 308),     0.05402,       0.05402
(33, 467),     0.0541,       0.0541
(76, 467),     0.05414,       0.05414
(22, 306),     0.05428,       0.05428
(158, 285),     0.05428,       0.05428
(66, 243),     0.05428,       0.05428
(56, 388),     0.05445,       0.05445
(259, 388),     0.05458,       0.05458
(25, 390),     0.05464,       0.05464
(145, 161),     0.05466,       0.05466
(55, 256),     0.05467,       0.05467
(157, 336),     0.05484,       0.05484
(26, 306),     0.05488,       0.05488
(29, 287),     0.05491,       0.05491
(246, 296),     0.05515,       0.05515
(285, 380),     0.05521,       0.05521
(98, 173),     0.05548,       0.05548
(380, 388),     0.05553,       0.05553
(28, 163),     0.05557,       0.05557
(383, 417),     0.05559,       0.05559
(257, 388),     0.05568,       0.05568
(163, 255),     0.05581,       0.05581
(258, 362),     0.05649,       0.05649
(33, 259),     0.05682,       0.05682
(78, 300),     0.05689,       0.05689
(295, 374),     0.05702,       0.05702
(257, 387),     0.05705,       0.05705
(62, 63),     0.05722,       0.05722
(257, 385),     0.05768,       0.05768
(339, 381),     0.0577,       0.0577
(173, 336),     0.05808,       0.05808
(145, 255),     0.05826,       0.05826
(173, 193),     0.05859,       0.05859
(384, 417),     0.05868,       0.05868
(145, 243),     0.05889,       0.05889
(30, 255),     0.05898,       0.05898
(57, 155),     0.05907,       0.05907
(66, 124),     0.05907,       0.05907
(256, 296),     0.05907,       0.05907
(57, 158),     0.05909,       0.05909
(107, 386),     0.05913,       0.05913
(133, 249),     0.05919,       0.05919
(265, 382),     0.05926,       0.05926
(7, 160),     0.0594,       0.0594
(252, 336),     0.05944,       0.05944
(161, 373),     0.05964,       0.05964
(145, 153),     0.05968,       0.05968
(52, 339),     0.05987,       0.05987
(144, 255),     0.05989,       0.05989
(285, 417),     0.06006,       0.06006
(160, 161),     0.06021,       0.06021
(25, 246),     0.06055,       0.06055
(66, 287),     0.06068,       0.06068
(63, 78),     0.0607,       0.0607
(155, 249),     0.06079,       0.06079
(130, 387),     0.06104,       0.06104
(52, 161),     0.06122,       0.06122
(27, 260),     0.06134,       0.06134
(98, 253),     0.06134,       0.06134
(145, 292),     0.06145,       0.06145
(158, 359),     0.06148,       0.06148
(56, 63),     0.06148,       0.06148
(243, 296),     0.06156,       0.06156
(296, 382),     0.06159,       0.06159
(66, 160),     0.06189,       0.06189
(282, 373),     0.06213,       0.06213
(246, 257),     0.06234,       0.06234
(26, 56),     0.06239,       0.06239
(30, 467),     0.06244,       0.06244
(107, 190),     0.06275,       0.06275
(35, 130),     0.06303,       0.06303
(158, 339),     0.06331,       0.06331
(353, 466),     0.06366,       0.06366
(154, 292),     0.0637,       0.0637
(286, 463),     0.06377,       0.06377
(66, 463),     0.06382,       0.06382
(254, 384),     0.06387,       0.06387
(190, 387),     0.06397,       0.06397
(98, 259),     0.06407,       0.06407
(26, 255),     0.0641,       0.0641
(253, 295),     0.06415,       0.06415
(283, 300),     0.0642,       0.0642
(26, 359),     0.06427,       0.06427
(157, 190),     0.06428,       0.06428
(252, 287),     0.0644,       0.0644
(158, 296),     0.06443,       0.06443
(46, 56),     0.0645,       0.0645
(55, 257),     0.06472,       0.06472
(133, 144),     0.06474,       0.06474
(27, 386),     0.06488,       0.06488
(362, 398),     0.06509,       0.06509
(25, 157),     0.06526,       0.06526
(29, 154),     0.06528,       0.06528
(161, 296),     0.0655,       0.0655
(256, 384),     0.06563,       0.06563
(7, 417),     0.06582,       0.06582
(26, 57),     0.06596,       0.06596
(258, 463),     0.06607,       0.06607
(25, 33),     0.06621,       0.06621
(23, 33),     0.06633,       0.06633
(28, 63),     0.06637,       0.06637
(193, 259),     0.06638,       0.06638
(22, 387),     0.06642,       0.06642
(30, 386),     0.06643,       0.06643
(53, 388),     0.06656,       0.06656
(285, 308),     0.06665,       0.06665
(161, 339),     0.06679,       0.06679
(283, 384),     0.06688,       0.06688
(33, 359),     0.06715,       0.06715
(155, 173),     0.06718,       0.06718
(26, 327),     0.06722,       0.06722
(28, 387),     0.06735,       0.06735
(24, 28),     0.06759,       0.06759
(257, 386),     0.06767,       0.06767
(336, 388),     0.06776,       0.06776
(253, 265),     0.06776,       0.06776
(57, 157),     0.06785,       0.06785
(160, 193),     0.06798,       0.06798
(28, 359),     0.06813,       0.06813
(53, 61),     0.06841,       0.06841
(296, 384),     0.0685,       0.0685
(161, 257),     0.06865,       0.06865
(158, 193),     0.06875,       0.06875
(25, 160),     0.06886,       0.06886
(65, 105),     0.06888,       0.06888
(384, 467),     0.06891,       0.06891
(7, 163),     0.0692,       0.0692
(193, 296),     0.06925,       0.06925
(98, 382),     0.0693,       0.0693
(22, 158),     0.06935,       0.06935
(373, 414),     0.06963,       0.06963
(29, 339),     0.06984,       0.06984
(296, 362),     0.06992,       0.06992
(55, 380),     0.0702,       0.0702
(53, 76),     0.07021,       0.07021
(300, 387),     0.07075,       0.07075
(249, 253),     0.07076,       0.07076
(254, 385),     0.07078,       0.07078
(243, 285),     0.07081,       0.07081
(35, 160),     0.07084,       0.07084
(163, 386),     0.07095,       0.07095
(25, 159),     0.07099,       0.07099
(159, 387),     0.07099,       0.07099
(153, 158),     0.07114,       0.07114
(296, 385),     0.07132,       0.07132
(66, 159),     0.07187,       0.07187
(133, 336),     0.07215,       0.07215
(105, 387),     0.07218,       0.07218
(334, 384),     0.07219,       0.07219
(27, 57),     0.07224,       0.07224
(56, 249),     0.07224,       0.07224
(24, 388),     0.07231,       0.07231
(66, 362),     0.07266,       0.07266
(98, 155),     0.0728,       0.0728
(65, 285),     0.07297,       0.07297
(173, 388),     0.07299,       0.07299
(292, 296),     0.07308,       0.07308
(53, 466),     0.07312,       0.07312
(24, 308),     0.07334,       0.07334
(295, 382),     0.0735,       0.0735
(293, 385),     0.07369,       0.07369
(398, 417),     0.07382,       0.07382
(276, 385),     0.0741,       0.0741
(353, 417),     0.07415,       0.07415
(296, 341),     0.07435,       0.07435
(66, 386),     0.07465,       0.07465
(295, 385),     0.07465,       0.07465
(285, 398),     0.07488,       0.07488
(159, 373),     0.07499,       0.07499
(160, 296),     0.07504,       0.07504
(110, 193),     0.07504,       0.07504
(62, 467),     0.07506,       0.07506
(300, 388),     0.07516,       0.07516
(256, 295),     0.07528,       0.07528
(56, 466),     0.07566,       0.07566
(23, 359),     0.07582,       0.07582
(110, 390),     0.07611,       0.07611
(26, 98),     0.07616,       0.07616
(70, 156),     0.07623,       0.07623
(265, 380),     0.07629,       0.07629
(105, 107),     0.07634,       0.07634
(336, 380),     0.07641,       0.07641
(300, 466),     0.07643,       0.07643
(56, 98),     0.07647,       0.07647
(160, 259),     0.07665,       0.07665
(53, 263),     0.0767,       0.0767
(52, 259),     0.07675,       0.07675
(24, 390),     0.0769,       0.0769
(30, 193),     0.07693,       0.07693
(260, 466),     0.07696,       0.07696
(157, 390),     0.07714,       0.07714
(112, 173),     0.0773,       0.0773
(398, 467),     0.07737,       0.07737
(27, 373),     0.07741,       0.07741
(65, 254),     0.07747,       0.07747
(22, 161),     0.0775,       0.0775
(259, 385),     0.07777,       0.07777
(160, 246),     0.07778,       0.07778
(22, 23),     0.07786,       0.07786
(190, 193),     0.07789,       0.07789
(29, 193),     0.0782,       0.0782
(256, 287),     0.07821,       0.07821
(29, 33),     0.07822,       0.07822
(112, 390),     0.07828,       0.07828
(295, 386),     0.0783,       0.0783
(253, 285),     0.07842,       0.07842
(107, 133),     0.07851,       0.07851
(33, 390),     0.07867,       0.07867
(154, 387),     0.07879,       0.07879
(24, 154),     0.07881,       0.07881
(159, 296),     0.07886,       0.07886
(252, 359),     0.0791,       0.0791
(22, 246),     0.07916,       0.07916
(190, 417),     0.07919,       0.07919
(173, 249),     0.0792,       0.0792
(246, 386),     0.07934,       0.07934
(257, 339),     0.07981,       0.07981
(295, 387),     0.07991,       0.07991
(98, 293),     0.08001,       0.08001
(25, 387),     0.08011,       0.08011
(246, 285),     0.08018,       0.08018
(285, 381),     0.08024,       0.08024
(65, 160),     0.0804,       0.0804
(7, 359),     0.08048,       0.08048
(65, 159),     0.08068,       0.08068
(246, 260),     0.08073,       0.08073
(296, 386),     0.08079,       0.08079
(65, 386),     0.08082,       0.08082
(53, 62),     0.08085,       0.08085
(153, 359),     0.08098,       0.08098
(7, 55),     0.08107,       0.08107
(295, 384),     0.08108,       0.08108
(98, 362),     0.08109,       0.08109
(255, 259),     0.08119,       0.08119
(159, 285),     0.0813,       0.0813
(373, 385),     0.08135,       0.08135
(57, 173),     0.08181,       0.08181
(130, 263),     0.08195,       0.08195
(26, 387),     0.08231,       0.08231
(160, 373),     0.08238,       0.08238
(243, 292),     0.0824,       0.0824
(107, 112),     0.08242,       0.08242
(243, 327),     0.08254,       0.08254
(7, 390),     0.0828,       0.0828
(112, 387),     0.0828,       0.0828
(35, 52),     0.0828,       0.0828
(29, 260),     0.08281,       0.08281
(359, 374),     0.08282,       0.08282
(285, 374),     0.083,       0.083
(414, 417),     0.08308,       0.08308
(247, 249),     0.08321,       0.08321
(98, 133),     0.08335,       0.08335
(22, 160),     0.08349,       0.08349
(57, 133),     0.08362,       0.08362
(243, 387),     0.08412,       0.08412
(252, 417),     0.08419,       0.08419
(246, 255),     0.08435,       0.08435
(300, 359),     0.08452,       0.08452
(291, 295),     0.08453,       0.08453
(22, 359),     0.08474,       0.08474
(295, 362),     0.08477,       0.08477
(359, 387),     0.08487,       0.08487
(23, 26),     0.08488,       0.08488
(61, 76),     0.08489,       0.08489
(28, 255),     0.08494,       0.08494
(53, 78),     0.08497,       0.08497
(35, 243),     0.08507,       0.08507
(55, 253),     0.08512,       0.08512
(55, 160),     0.08515,       0.08515
(30, 390),     0.08523,       0.08523
(255, 373),     0.08545,       0.08545
(107, 252),     0.08548,       0.08548
(33, 336),     0.08549,       0.08549
(246, 259),     0.08557,       0.08557
(283, 390),     0.08568,       0.08568
(287, 414),     0.08601,       0.08601
(286, 383),     0.08606,       0.08606
(56, 158),     0.08609,       0.08609
(52, 387),     0.0861,       0.0861
(133, 308),     0.08622,       0.08622
(153, 390),     0.08645,       0.08645
(30, 359),     0.08651,       0.08651
(105, 255),     0.08654,       0.08654
(22, 159),     0.08671,       0.08671
(133, 388),     0.08709,       0.08709
(35, 53),     0.08716,       0.08716
(33, 35),     0.08735,       0.08735
(22, 163),     0.08749,       0.08749
(107, 383),     0.08766,       0.08766
(153, 292),     0.08767,       0.08767
(253, 256),     0.08768,       0.08768
(158, 336),     0.08772,       0.08772
(155, 388),     0.08778,       0.08778
(265, 463),     0.08781,       0.08781
(23, 255),     0.08808,       0.08808
(256, 285),     0.08812,       0.08812
(29, 386),     0.08813,       0.08813
(160, 260),     0.08821,       0.08821
(130, 388),     0.08824,       0.08824
(246, 467),     0.08826,       0.08826
(66, 265),     0.08827,       0.08827
(156, 173),     0.0883,       0.0883
(154, 157),     0.08841,       0.08841
(193, 398),     0.08856,       0.08856
(130, 466),     0.08862,       0.08862
(296, 387),     0.08863,       0.08863
(56, 163),     0.08869,       0.08869
(33, 417),     0.08873,       0.08873
(154, 247),     0.0888,       0.0888
(282, 293),     0.08892,       0.08892
(259, 387),     0.08902,       0.08902
(66, 254),     0.0895,       0.0895
(55, 386),     0.08954,       0.08954
(7, 27),     0.08958,       0.08958
(257, 286),     0.08964,       0.08964
(373, 384),     0.08966,       0.08966
(254, 341),     0.0897,       0.0897
(258, 414),     0.08975,       0.08975
(160, 285),     0.09125,       0.09125
(258, 388),     0.09159,       0.09159
(295, 341),     0.09173,       0.09173
(193, 260),     0.09185,       0.09185
(190, 247),     0.09186,       0.09186
(27, 110),     0.09202,       0.09202
(295, 388),     0.09252,       0.09252
