Comparing the following files: 
kelly_front_s1_v2/,  hadleigh_front_s1_v2/,  

Correlation cuttoff is 1
landmark(s),  kelly_front_s1_v2_vs_hadleigh_front_s1_v2,  average
(7, 70),     0.28139,       0.28139
(252, 414),     0.28142,       0.28142
(157, 385),     0.28166,       0.28166
(7, 28),     0.28169,       0.28169
(373, 414),     0.28176,       0.28176
(308, 381),     0.28217,       0.28217
(246, 260),     0.28223,       0.28223
(247, 336),     0.28229,       0.28229
(283, 386),     0.28234,       0.28234
(130, 466),     0.28239,       0.28239
(292, 374),     0.28269,       0.28269
(259, 373),     0.28276,       0.28276
(144, 190),     0.28277,       0.28277
(173, 386),     0.28296,       0.28296
(57, 112),     0.28309,       0.28309
(247, 282),     0.2833,       0.2833
(133, 159),     0.28334,       0.28334
(163, 384),     0.28347,       0.28347
(249, 467),     0.28347,       0.28347
(65, 133),     0.28356,       0.28356
(283, 374),     0.28363,       0.28363
(158, 173),     0.28375,       0.28375
(30, 384),     0.28388,       0.28388
(61, 383),     0.28399,       0.28399
(7, 258),     0.28407,       0.28407
(254, 467),     0.28416,       0.28416
(287, 373),     0.28435,       0.28435
(7, 387),     0.28435,       0.28435
(257, 373),     0.28476,       0.28476
(263, 463),     0.2848,       0.2848
(190, 243),     0.28484,       0.28484
(384, 388),     0.28489,       0.28489
(249, 466),     0.28496,       0.28496
(29, 159),     0.285,       0.285
(35, 105),     0.28507,       0.28507
(112, 398),     0.28513,       0.28513
(52, 339),     0.28528,       0.28528
(380, 414),     0.28544,       0.28544
(27, 156),     0.28549,       0.28549
(133, 160),     0.28562,       0.28562
(155, 285),     0.28568,       0.28568
(193, 341),     0.28591,       0.28591
(159, 359),     0.28599,       0.28599
(110, 384),     0.286,       0.286
(173, 286),     0.28604,       0.28604
(110, 163),     0.28611,       0.28611
(144, 276),     0.28616,       0.28616
(373, 390),     0.28624,       0.28624
(124, 295),     0.28632,       0.28632
(157, 362),     0.28637,       0.28637
(161, 334),     0.28675,       0.28675
(374, 398),     0.2868,       0.2868
(133, 153),     0.28698,       0.28698
(336, 353),     0.28715,       0.28715
(28, 158),     0.2873,       0.2873
(112, 257),     0.28745,       0.28745
(56, 463),     0.28753,       0.28753
(157, 341),     0.28757,       0.28757
(154, 300),     0.28758,       0.28758
(296, 383),     0.28763,       0.28763
(133, 259),     0.28773,       0.28773
(66, 362),     0.28773,       0.28773
(133, 158),     0.28785,       0.28785
(308, 398),     0.28794,       0.28794
(291, 373),     0.28806,       0.28806
(107, 263),     0.28807,       0.28807
(53, 336),     0.28831,       0.28831
(374, 414),     0.28835,       0.28835
(286, 339),     0.28847,       0.28847
(155, 254),     0.28858,       0.28858
(70, 161),     0.28863,       0.28863
(105, 158),     0.2889,       0.2889
(253, 414),     0.28892,       0.28892
(160, 295),     0.28903,       0.28903
(291, 390),     0.2892,       0.2892
(257, 260),     0.28923,       0.28923
(52, 374),     0.28935,       0.28935
(255, 359),     0.28948,       0.28948
(292, 362),     0.28957,       0.28957
(161, 380),     0.28958,       0.28958
(61, 265),     0.2897,       0.2897
(292, 300),     0.28976,       0.28976
(263, 336),     0.28976,       0.28976
(160, 467),     0.2898,       0.2898
(27, 158),     0.28992,       0.28992
(265, 285),     0.29,       0.29
(336, 463),     0.29001,       0.29001
(28, 154),     0.29003,       0.29003
(308, 382),     0.2901,       0.2901
(145, 159),     0.2901,       0.2901
(7, 283),     0.29033,       0.29033
(157, 173),     0.29045,       0.29045
(253, 384),     0.29049,       0.29049
(46, 163),     0.29067,       0.29067
(253, 362),     0.29084,       0.29084
(112, 336),     0.29086,       0.29086
(258, 373),     0.29097,       0.29097
(193, 296),     0.29102,       0.29102
(308, 374),     0.29117,       0.29117
(53, 57),     0.29118,       0.29118
(295, 417),     0.29156,       0.29156
(133, 339),     0.2916,       0.2916
(65, 76),     0.29181,       0.29181
(300, 308),     0.29192,       0.29192
(159, 243),     0.29197,       0.29197
(293, 388),     0.29198,       0.29198
(306, 390),     0.29204,       0.29204
(112, 258),     0.29204,       0.29204
(247, 263),     0.29206,       0.29206
(70, 258),     0.29226,       0.29226
(35, 300),     0.29227,       0.29227
(300, 306),     0.29228,       0.29228
(190, 384),     0.2929,       0.2929
(154, 246),     0.29302,       0.29302
(258, 339),     0.29307,       0.29307
(190, 258),     0.2931,       0.2931
(163, 385),     0.29311,       0.29311
(173, 252),     0.29326,       0.29326
(107, 130),     0.29334,       0.29334
(130, 243),     0.29341,       0.29341
(55, 76),     0.29373,       0.29373
(27, 463),     0.2938,       0.2938
(252, 387),     0.29411,       0.29411
(291, 300),     0.29415,       0.29415
(53, 158),     0.29418,       0.29418
(158, 243),     0.29421,       0.29421
(306, 373),     0.29431,       0.29431
(22, 158),     0.29437,       0.29437
(292, 390),     0.29439,       0.29439
(291, 334),     0.29441,       0.29441
(55, 157),     0.29442,       0.29442
(193, 253),     0.29452,       0.29452
(133, 161),     0.29455,       0.29455
(7, 243),     0.29463,       0.29463
(112, 282),     0.29466,       0.29466
(33, 388),     0.29473,       0.29473
(253, 388),     0.29473,       0.29473
(98, 300),     0.29478,       0.29478
(336, 398),     0.29486,       0.29486
(263, 380),     0.29516,       0.29516
(386, 466),     0.29534,       0.29534
(62, 387),     0.29549,       0.29549
(260, 285),     0.2955,       0.2955
(385, 414),     0.29574,       0.29574
(7, 285),     0.29609,       0.29609
(25, 249),     0.29628,       0.29628
(24, 300),     0.29636,       0.29636
(155, 282),     0.2964,       0.2964
(98, 259),     0.29641,       0.29641
(66, 158),     0.29657,       0.29657
(296, 417),     0.29658,       0.29658
(66, 463),     0.29697,       0.29697
(155, 336),     0.29722,       0.29722
(65, 78),     0.29726,       0.29726
(53, 282),     0.29727,       0.29727
(130, 155),     0.29734,       0.29734
(33, 466),     0.29737,       0.29737
(160, 243),     0.29748,       0.29748
(144, 339),     0.29748,       0.29748
(306, 334),     0.29752,       0.29752
(107, 359),     0.29754,       0.29754
(25, 26),     0.29759,       0.29759
(161, 336),     0.29765,       0.29765
(62, 65),     0.29784,       0.29784
(159, 173),     0.29784,       0.29784
(252, 282),     0.29809,       0.29809
(57, 155),     0.29812,       0.29812
(27, 144),     0.29824,       0.29824
(159, 265),     0.29825,       0.29825
(7, 293),     0.29828,       0.29828
(398, 466),     0.29841,       0.29841
(27, 254),     0.29861,       0.29861
(161, 282),     0.29894,       0.29894
(292, 334),     0.29942,       0.29942
(263, 339),     0.29967,       0.29967
(292, 373),     0.29979,       0.29979
(247, 385),     0.29992,       0.29992
(110, 374),     0.30014,       0.30014
(53, 334),     0.30034,       0.30034
(29, 259),     0.30036,       0.30036
(193, 252),     0.30036,       0.30036
(24, 243),     0.30038,       0.30038
(7, 263),     0.30046,       0.30046
(124, 390),     0.30046,       0.30046
(362, 380),     0.30046,       0.30046
(193, 258),     0.30047,       0.30047
(308, 390),     0.30049,       0.30049
(33, 133),     0.30049,       0.30049
(46, 286),     0.3007,       0.3007
(112, 285),     0.30076,       0.30076
(334, 385),     0.30084,       0.30084
(124, 246),     0.30085,       0.30085
(154, 161),     0.30087,       0.30087
(157, 243),     0.301,       0.301
(156, 388),     0.30103,       0.30103
(243, 467),     0.30106,       0.30106
(254, 384),     0.30116,       0.30116
(247, 296),     0.30118,       0.30118
(98, 253),     0.3014,       0.3014
(160, 252),     0.30147,       0.30147
(133, 286),     0.30153,       0.30153
(66, 159),     0.30202,       0.30202
(285, 359),     0.30211,       0.30211
(76, 384),     0.30244,       0.30244
(334, 388),     0.30244,       0.30244
(35, 283),     0.30262,       0.30262
(295, 414),     0.30266,       0.30266
(65, 362),     0.30287,       0.30287
(154, 252),     0.30292,       0.30292
(28, 463),     0.30332,       0.30332
(110, 463),     0.30337,       0.30337
(7, 259),     0.30341,       0.30341
(308, 362),     0.30344,       0.30344
(110, 381),     0.30349,       0.30349
(157, 382),     0.30351,       0.30351
(246, 286),     0.30357,       0.30357
(133, 260),     0.30368,       0.30368
(160, 256),     0.30382,       0.30382
(385, 386),     0.30388,       0.30388
(385, 388),     0.30397,       0.30397
(155, 283),     0.30399,       0.30399
(55, 398),     0.30417,       0.30417
(57, 66),     0.30424,       0.30424
(161, 190),     0.30424,       0.30424
(55, 62),     0.30438,       0.30438
(33, 107),     0.30444,       0.30444
(55, 78),     0.30458,       0.30458
(276, 390),     0.30461,       0.30461
(33, 124),     0.30469,       0.30469
(110, 190),     0.30475,       0.30475
(30, 385),     0.30476,       0.30476
(254, 259),     0.3049,       0.3049
(287, 353),     0.30517,       0.30517
(35, 296),     0.30539,       0.30539
(287, 339),     0.30544,       0.30544
(276, 296),     0.30559,       0.30559
(161, 296),     0.30593,       0.30593
(308, 334),     0.30595,       0.30595
(63, 160),     0.30598,       0.30598
(193, 334),     0.306,       0.306
(247, 386),     0.30618,       0.30618
(336, 467),     0.30618,       0.30618
(154, 160),     0.30624,       0.30624
(52, 157),     0.30632,       0.30632
(52, 296),     0.30646,       0.30646
(25, 257),     0.30647,       0.30647
(283, 387),     0.3067,       0.3067
(341, 417),     0.30675,       0.30675
(243, 386),     0.30684,       0.30684
(308, 373),     0.30714,       0.30714
(27, 382),     0.30727,       0.30727
(57, 105),     0.30741,       0.30741
(29, 286),     0.30743,       0.30743
(253, 334),     0.30756,       0.30756
(30, 190),     0.3076,       0.3076
(193, 285),     0.30762,       0.30762
(246, 259),     0.3077,       0.3077
(285, 362),     0.30779,       0.30779
(158, 159),     0.30785,       0.30785
(26, 300),     0.30786,       0.30786
(133, 193),     0.30791,       0.30791
(35, 282),     0.30795,       0.30795
(46, 160),     0.30798,       0.30798
(243, 259),     0.30807,       0.30807
(246, 334),     0.3084,       0.3084
(296, 374),     0.30861,       0.30861
(29, 257),     0.30862,       0.30862
(155, 160),     0.30865,       0.30865
(130, 282),     0.30869,       0.30869
(107, 243),     0.30869,       0.30869
(154, 362),     0.30886,       0.30886
(24, 28),     0.30898,       0.30898
(112, 283),     0.30919,       0.30919
(107, 173),     0.30929,       0.30929
(144, 359),     0.30929,       0.30929
(33, 112),     0.3094,       0.3094
(33, 282),     0.30968,       0.30968
(124, 282),     0.30976,       0.30976
(295, 381),     0.30976,       0.30976
(243, 255),     0.30983,       0.30983
(155, 159),     0.30985,       0.30985
(57, 190),     0.30996,       0.30996
(133, 157),     0.31,       0.31
(247, 295),     0.31031,       0.31031
(30, 263),     0.31044,       0.31044
(155, 257),     0.31067,       0.31067
(256, 295),     0.31071,       0.31071
(145, 300),     0.31076,       0.31076
(295, 385),     0.31079,       0.31079
(35, 466),     0.3108,       0.3108
(265, 336),     0.31084,       0.31084
(30, 386),     0.3109,       0.3109
(27, 381),     0.31108,       0.31108
(282, 291),     0.3112,       0.3112
(246, 282),     0.3114,       0.3114
(27, 159),     0.31158,       0.31158
(161, 257),     0.31206,       0.31206
(163, 373),     0.31209,       0.31209
(124, 334),     0.31231,       0.31231
(243, 252),     0.31284,       0.31284
(28, 341),     0.31286,       0.31286
(292, 308),     0.31297,       0.31297
(133, 246),     0.31297,       0.31297
(173, 255),     0.31297,       0.31297
(55, 57),     0.31299,       0.31299
(30, 390),     0.31339,       0.31339
(153, 159),     0.31349,       0.31349
(29, 387),     0.31354,       0.31354
(78, 387),     0.31356,       0.31356
(161, 398),     0.31377,       0.31377
(23, 154),     0.31397,       0.31397
(35, 295),     0.31401,       0.31401
(161, 243),     0.31405,       0.31405
(282, 417),     0.31406,       0.31406
(285, 463),     0.31415,       0.31415
(247, 257),     0.31433,       0.31433
(65, 247),     0.31456,       0.31456
(76, 383),     0.3146,       0.3146
(282, 306),     0.31465,       0.31465
(33, 334),     0.31466,       0.31466
(24, 133),     0.31479,       0.31479
(112, 252),     0.3149,       0.3149
(56, 362),     0.3151,       0.3151
(65, 463),     0.3152,       0.3152
(163, 467),     0.31521,       0.31521
(155, 258),     0.31531,       0.31531
(30, 249),     0.31544,       0.31544
(52, 373),     0.31546,       0.31546
(29, 263),     0.31565,       0.31565
(193, 263),     0.31587,       0.31587
(293, 373),     0.31598,       0.31598
(56, 163),     0.31602,       0.31602
(336, 362),     0.31616,       0.31616
(282, 292),     0.31666,       0.31666
(28, 163),     0.31684,       0.31684
(256, 387),     0.31686,       0.31686
(130, 334),     0.31695,       0.31695
(53, 295),     0.31712,       0.31712
(124, 385),     0.31718,       0.31718
(417, 467),     0.31733,       0.31733
(291, 292),     0.31743,       0.31743
(52, 390),     0.31759,       0.31759
(263, 287),     0.31773,       0.31773
(27, 160),     0.31775,       0.31775
(190, 385),     0.31782,       0.31782
(110, 276),     0.31805,       0.31805
(112, 386),     0.31823,       0.31823
(158, 398),     0.31829,       0.31829
(257, 334),     0.31829,       0.31829
(243, 286),     0.31854,       0.31854
(98, 256),     0.31865,       0.31865
(66, 160),     0.31869,       0.31869
(282, 296),     0.31918,       0.31918
(193, 249),     0.31921,       0.31921
(260, 293),     0.31924,       0.31924
(385, 387),     0.3194,       0.3194
(249, 286),     0.31949,       0.31949
(260, 466),     0.31952,       0.31952
(27, 255),     0.31957,       0.31957
(124, 386),     0.31958,       0.31958
(7, 155),     0.3196,       0.3196
(334, 373),     0.31961,       0.31961
(28, 110),     0.31969,       0.31969
(193, 256),     0.31978,       0.31978
(380, 398),     0.32002,       0.32002
(161, 382),     0.32008,       0.32008
(30, 63),     0.32011,       0.32011
(160, 173),     0.32035,       0.32035
(105, 159),     0.32041,       0.32041
(46, 296),     0.32044,       0.32044
(173, 193),     0.32047,       0.32047
(56, 155),     0.32082,       0.32082
(26, 157),     0.32088,       0.32088
(112, 295),     0.32119,       0.32119
(76, 265),     0.32126,       0.32126
(157, 158),     0.32126,       0.32126
(24, 256),     0.3213,       0.3213
(260, 287),     0.32132,       0.32132
(27, 362),     0.32134,       0.32134
(193, 295),     0.32168,       0.32168
(35, 334),     0.3217,       0.3217
(161, 295),     0.32197,       0.32197
(286, 373),     0.32232,       0.32232
(257, 259),     0.32243,       0.32243
(160, 265),     0.32279,       0.32279
(254, 260),     0.3228,       0.3228
(190, 341),     0.32286,       0.32286
(159, 414),     0.32301,       0.32301
(173, 246),     0.32313,       0.32313
(155, 161),     0.32325,       0.32325
(112, 382),     0.32331,       0.32331
(124, 283),     0.32349,       0.32349
(155, 295),     0.3236,       0.3236
(24, 339),     0.32372,       0.32372
(282, 308),     0.32373,       0.32373
(144, 157),     0.32382,       0.32382
(276, 292),     0.32388,       0.32388
(243, 254),     0.32396,       0.32396
(161, 258),     0.32427,       0.32427
(255, 287),     0.32442,       0.32442
